work_of_art	percussion_instrument	horn	wind_instrument	plucked_instrument	specifications	softness	musician	musical_arrangement	reed	string	woodwind_instrument	electronic_musical_instrument	hautbois	cymbal
picture_show	pop_musician	drama	studio_album	classical	traditional_music	folk_music	show	dramatic_play	chant	performing_arts	opus	vocalist	regional_blues	social_event
opus	composition	clause	tune	vocal	instrument	album	strain	storage	team	language	song	bandmember	medium	reproduction
popular_music_genre	band	air	fine_arts	musical_work	classical	performing_arts	executive_director	flick	passage	voice	picture_show	music_group	opus	task
demonstration	pop_music	musical_theater	opus	musical_organization	show	electrical_energy	studio_album	regional_blues	social_event	rock_and_roll	dramaturgy	singer	folk_song	classical
extended_play	rock_group	firm	venture	repetition	musical_group	musical_organization	show	picture	dramatics	ethnic_music	melody	studio_album	administrator	musician
song	opus	bandmember	vocalist	musical_composition	musical_work	piece_of_music	work_of_art	instrument	vocal	performance	album	function	medium	demonstration
musical_style	folksong	heavy_metal	pop_musician	person	traditional_music	vocal	dance_band	classical_music	heavy_metal_music	musical_work	song	dramatics	fine_arts	hymn
lyrist	social_event	music_notation	rock_and_roll	enterprise	classical	venture	poet	passage	task	album	honorific	corporate_executive	folk_music	person
voice	sound_reproduction	musical_group	serious_music	composer	film	repeating	music_group	picture	line_of_succession	art_music	traditional_music	religious_song	passage	dramatics
dance	classical_music	classical	picture	strain	pop	alternative_rock	melody	musical_performance	dance_music	musical_composition	repetition	dance_orchestra	folkie	musical_theater
softness	work_of_art	free_reed	musical_composition	instrument	harp	composing	frame_drum	seven-string_guitar	sax	plucked_string_instrument	bowed_string_instrument	woodwind_instrument	horn	composition
musical_composition	rock-and-roll	vocal	rock'n'roll	medium	popular_music_genre	social_event	musical_work	signal	musical_performance	folk	regional_blues	dramatics	music_group	album
work_of_art	anthem	musical_composition	song	language	musical_work	presentation	spoken_language	musical_performance	choral	performing_arts	storage	hymn	religious_music	speech
voice	saxophonist	passage	musical_composition	double_reed	instrument	softness	air	integral	reed	harp	motif	vocalist	bowed_instrument	piece_of_music
percussion_instrument	woodwind_instrument	work_of_art	bass	softness	idiophone	darbouka	lute	specifications	wood	pipe	transverse_flute	bowed_instrument	musical_composition	bass_instrument
songster	air	musical_notation	studio_album	vocalizing	opus	musician	social_event	picture_show	release	show	vocal	musical_composition	vocal_music	picture
technique	signal	voice	specifications	musical_accompaniment	language	note	church_music	musical_technique	opus	electrical_energy	christian_music	speech	performing_arts	piece_of_music
classical	serious_music	rock-and-roll	dance_music	flick	country	performing_arts	vocalizing	presentation	popular_music	heavy_metal	singer	show	pop_musician	rock_group
rock'n'roll	musical_work	rock_and_roll	passage	medium	vocalizing	speech	piece_of_music	dramaturgy	dance_orchestra	audio_signal	serious_music	singer	classical	vocalist
work_of_art	album	opus	air	spoken_language	song	dance	black_music	piece_of_music	rock_band	vocal	vocalizing	musical_theater	strain	flick
lyrist	team	dramatics	vocal_music	ethnic_music	album	classical	rock_group	dramaturgy	religious_music	disk_jockey	human_language	musical_work	dance_band	passage
air	music_group	audio_recording	human_voice	note	melodic_phrase	band	spoken_language	folk_ballad	rock_group	folksong	black_music	song	musical_composition	folkie
language	folk	classical	social_event	classical_music	music_group	musical_organization	tune	vocal	religious_music	work_of_art	musical_group	musical_note	dramatics	movie
traditional_music	dramatics	musical_composition	musical_work	marching_music	black_music	heavy_metal	musical_organization	amusement	signal	language	rock_and_roll	heavy_metal_music	rock'n'roll	social_event
keyboard_instrument	integral	darbuka	bandmember	country	magnitude	percussive_instrument	instrument	darbouka	string_instrument	release	locale	singer	frame_drum	membranophone
rock-and-roll	team	dramaturgy	language	demonstration	work_of_art	religious_music	social_event	folksong	classical	theater	heavy_metal_music	rock	march	pop_musician
musician	serious_music	language	opus	drama	musical_work	electrical_energy	work_of_art	passage	audio_recording	signal	classical	musical_organization	task	classical_music
jazzman	repetition	piece_of_music	bandleader	conductor	music_group	rock_and_roll	team	chief	popular_music	musical_group	musical_composition	band	rock_star	studio_album
repetition	motion_picture	accompaniment	vocal_music	spoken_language	compilation_album	presentation	metric	rock_group	sound_reproduction	melody	measure	vocal	performing_arts	melodic_line
bandmember	work_of_art	human_language	musical_organization	musical_note	folkie	repetition	serious_music	music_notation	classical	band	language	electrical_energy	audio	art_music
work_of_art	team	opus	medium	air	fine_arts	flick	musical_work	classical	tune	sound_reproduction	disk_jockey	task	rock_group	spoken_language
amusement	musical_composition	folkie	black_music	picture_show	music_group	chant	heavy_metal_music	folk	pop_musician	heavy_metal	bandmember	song	band	tune
classical	vocalist	audio_signal	dance_orchestra	social_event	anthem	folk_music	musical_work	folkie	blues	dramaturgy	amusement	religious_music	studio_album	church_music
accompaniment	music_genre	person	melody	task	vocalist	vocal_music	vocal	art_music	strain	show	traditional_music	spoken_language	rock'n'roll	musical_notation
work_of_art	musical_composition	band	task	business_executive	religious_music	musical_notation	administrator	studio_album	corporate_executive	management	concern	music_genre	rock_group	movie_maker
pipe	instrument	reed	free_reed	softness	scene	guitar	drum	transverse_flute	musical_composition	work_of_art	mechanism	wind	bass_instrument	wood
motion_picture	classical	picture	dramaturgy	social_event	pop_musician	chant	dramatics	composition	serious_music	person	rock'n'roll	music_group	show	demonstration
dance_orchestra	dramatic_play	rock_group	christian_music	chant	musical_work	language	work_of_art	folkie	classical	vocal	heavy_metal_music	religious_song	opera	picture_show
rock_group	rock_and_roll	amusement	signal	album	flick	show	folksong	language	rock_band	popular_music_genre	anthem	function	musical_organization	black_music
music_genre	task	reed	musician	plucked_instrument	signal	woodwind_instrument	film_maker	management	lyrist	film_making	string	work_of_art	record_producer	musical_instrument
tune	rock_group	vocal_music	spoken_language	performing_arts	rock	vocalist	classical	folk_song	electrical_energy	anthem	drama	pop	christian_music	entertainment
musical_notation	classical_music	dramatics	flick	fine_arts	task	tune	musical_note	signal	note	sound_reproduction	classical	air	musical_organization	opus
rock_music	composer	work_of_art	melodic_line	passage	studio_album	musical_notation	human_language	drama	folkie	strain	task	dance_orchestra	classical_music	disk_jockey
classical	singer	picture_show	traditional_music	folk_music	folk_ballad	hymn	work_of_art	spoken_language	studio_album	social_event	religious_music	vocal_music	signal	language
sonata	latin_music	folksong	audio_signal	heavy_metal	march	classical_music	musical_theater	black_music	music_genre	vocal	musical_work	social_event	heavy_metal_music	folk_ballad
rock-and-roll	classical	voice	dramatic_play	rock'n'roll	vocalist	work_of_art	repeating	folk	art_music	repetition	folk_music	opera	dramaturgy	picture
musical_work	heavy_metal	pop_musician	rock_band	anthem	singer	vocalizing	folk_song	storage	social_event	pop	serious_music	euro_pop	vocal	dance_orchestra
track	folksong	religious_song	opus	pop	vocalizing	spoken_language	work_of_art	sonata	dramaturgy	serious_music	regional_blues	art_music	folk_music	person
task	fine_arts	serious_music	religious_song	classical_music	note	opus	music_notation	social_event	band	song	music_group	picture_show	audio_recording	line_of_succession
musical_composition	band	drama	musical_theater	heavy_metal	work_of_art	tune	performance	dance_band	dance_orchestra	musical_work	folksong	pop	piece_of_music	rock_group
rock_group	repetition	release	musical_composition	musical_organization	musical_work	voice	drama	vocalist	music_group	opera	serious_music	theatre	language	song
composer	repeating	melody	management	audio_recording	boss	dance_band	heavy_metal	audio_system	air	singer-songwriter	track	concern	record_album	enterprise
vocal_music	strain	music_genre	religious_music	hymn	cult	presentation	performance	demonstration	religious_ceremony	opus	spoken_language	christian_music	vocalizing	human_language
pop_musician	amusement	pop	musical_style	dance_band	classical	folk	demonstration	picture	blues	storage	musical_performance	vocal	musical_group	show
opus	musical_notation	vocal	show	film	work_of_art	tune	dramaturgy	church_music	social_event	strain	musical_note	vocal_music	piece_of_music	movie
vocal	musical_notation	release	storage	music_group	note	drama	repetition	musical_work	pic	melodic_line	sound_reproduction	christian_music	dance_orchestra	passage
song	band	serious_music	melody	popular_music	vocalizing	opus	sound_reproduction	pic	performance	musical_note	religious_music	rock_band	classical	rock'n'roll
poet	song	task	social_event	classical	melody	audio_system	musical_composition	vocalizing	demonstration	audio_recording	classical_music	theatre	repeating	rock_band
sound_reproduction	traditional_music	spoken_language	rock'n'roll	opus	music_group	musical_notation	musical_composition	music_genre	task	vocal_music	repetition	rock_group	work_of_art	passage
composer	vocal_music	music_genre	dramatics	task	picture	christian_music	musician	drama	lyricist	electrical_energy	dance_orchestra	dramaturgy	tune	musical_theater
amusement	anthem	work_of_art	rock-and-roll	demonstration	pop	bandmember	classical	release	audio_signal	folkie	vocal_music	picture	specifications	folk_ballad
musical_group	show	flick	demonstration	chant	storage	audio_signal	classical_music	rock_and_roll	pop_music	album	serious_music	black_music	blues	rock_band
opus	classical	serious_music	religious_music	folkie	pop	speech	rock_music	studio_album	dance_band	rock'n'roll	social_event	pop_music	vocal	hymn
classical_music	religious_music	classical	drama	vocalizing	musical_notation	song	work_of_art	air	disc_jockey	musician	dramaturgy	melody	picture	serious_music
african-american_music	bandmember	work_of_art	musical_organization	pop	dramatics	composition	rock_group	anthem	performance	folkie	traditional_music	amusement	dramaturgy	classical_music
softness	bass_instrument	membranophone	hautbois	musical_composition	person	keyboard_instrument	reed	pipe	free_reed	percussion	guitar	french_horn	plucked_string_instrument	horn
woodwind_instrument	work_of_art	free_reed	electronic_musical_instrument	musical_composition	string_instrument	mechanism	softness	plucked_string_instrument	aerophone	band	darbuka	transcription	electronic_instrument	saxophonist
musical_organization	folk_song	ethnic_music	folk_ballad	amusement	art_music	demonstration	regional_blues	film	vocal	classical	serious_music	dramatics	musical_performance	african-american_music
bass	keyboard	wind_instrument	integral	drum	plucked_string_instrument	softness	transcription	vocal	electronic_musical_instrument	frame_drum	composition	aerophone	transverse_flute	oboe
specifications	drama	heavy_metal	marching_music	dance	pop_musician	studio_album	chant	folk	musical_work	folkie	dance_band	rock_group	rock'n'roll	opus
drama	black_music	folksong	entertainment	picture_show	marching_music	art_music	pop	music_genre	musical_work	rock_band	dramatics	musical_performance	vocalizing	classical_music
human_language	pop	dj	company	songster	musical_performance	art_music	strain	measure	work_of_art	theater	vocal	demonstration	musical_organization	flick
musical_work	studio_album	dramatic_play	pic	classical	repetition	serious_music	audio_recording	disc_jockey	classical_music	musical_composition	opera_buffa	sound_system	picture	medium
dj	repeating	picture_show	task	work_of_art	heavy_metal	musical_composition	recording	vocal	heavy_metal_music	art_music	presentation	rock_group	strain	release
folkie	dance_band	opus	song	picture	repetition	film	musical_note	popular_music_genre	line_of_succession	studio_album	human_language	voice	vocal	electrical_energy
folkie	classical	pop	passage	classical_music	musician	electrical_energy	band	speech	music_notation	musical_organization	air	composition	rock_music	music_genre
rock_group	task	studio_album	musical_organization	speech	function	rock_band	composition	dramatics	picture	opus	vocalizing	audio_recording	serious_music	singer-songwriter
band	musical_organization	opus	musical_theater	theater	sonata	singer	serious_music	folk_ballad	film	popular_music	musical_composition	hymn	traditional_music	folksong
vocalist	musical_style	electrical_energy	flick	music_group	musical_work	rock'n'roll	christian_music	tune	classical	church_music	drama	presentation	blues	traditional_music
heavy_metal	black_music	heavy_metal_music	social_event	work_of_art	anthem	motion_picture	euro_pop	alternative_rock	sonata	composition	music_group	vocalizing	art_music	singer
voice	windup	vocalist	spoken_language	work_of_art	sound_reproduction	movement	drama	musical_theater	song	repetition	flick	music_notation	audio_recording	show
function	dj	composition	work_of_art	picture_show	vocalist	heavy_metal	audio_recording	depicting	musical_comedy	singer-songwriter	extended_play	fund	electrical_energy	musical_organization
demonstration	pop	religious_music	pop_musician	ethnic_music	work_of_art	african-american_music	rock-and-roll	performance	signal	classical	tune	electrical_energy	rock_group	christian_music
bandmember	poet	picture_show	fine_arts	band	medium	art_music	dance_orchestra	melodic_line	recording	passage	melody	note	signal	vocal_music
passage	musical_organization	actor	work_of_art	ethnic_music	air	composition	strain	theater	piece_of_music	musical_note	signal	sound_reproduction	repetition	classical_music
composer	voice	musical_performance	sound_reproduction	musical_style	musical_passage	vocal	classical	motion_picture	note	team	dj	task	audio_system	flick
musical_organization	studio_album	classical	audio_recording	musical_note	dramaturgy	opus	repetition	audio_signal	classical_music	pic	passage	drama	picture	musical_notation
musical_composition	dramatics	music_genre	dramaturgy	repetition	musical_group	air	musician	language	performing_arts	classical	tune	drama	musical_passage	person
religious_music	classical	music_notation	audio	specifications	show	poet	musical_organization	passage	vocalist	musical_theater	ethnic_music	audio_recording	dance_orchestra	rock'n'roll
musical_composition	music_notation	musician	social_event	rhythm	church_music	religious_song	work_of_art	beat_level	dj	audio_recording	audio_signal	flick	tone	electrical_energy
show	picture	spoken_language	musical_composition	note	sound_reproduction	theater	release	album	social_event	task	classical_music	dance_orchestra	melody	art_music
music_group	work_of_art	dramaturgy	christian_music	traditional_music	musical_performance	extended_play	musical_composition	motion_picture	rock_band	musical_theater	theater	dance_band	reproduction	task
musical_notation	vocal_music	musical_composition	vocalizing	musical_work	music_genre	spoken_language	human_language	dramaturgy	show	song	classical	composer	lyrist	storage
release	sonata	drama	art_music	musical_performance	show	performance	vocalizing	studio_album	specifications	audio_signal	rock_band	musical_composition	human_voice	demonstration
audio_recording	melody	art_music	task	air	recording	vocalist	rock'n'roll	dance_band	musical_theater	vocal	ethnic_music	tune	musical_group	band
